conversation_id,user_id,anon_user_id,account_id,start_ts,end_ts,channel,session_status,abandonment_flag,abandonment_ts,abandonment_turn,abandonment_flow_node,dropoff_reason_code,total_turns,user_message_count,bot_message_count,avg_bot_latency_ms,fallback_count,initial_intent,top_intent,top_intent_conf,flow_id,flow_version,widget_version,widget_load_ms,device_type,browser,geo_country,client_error_count,transfer_requested_ts,transfer_completed_ts,time_to_agent_sec,kb_suggestion_shown,kb_article_clicked,csat_rating,predicted_abandon_prob,ingestion_ts
conv_153cb6c94f66,,anon_cf8810c59e,,32:28.9,15:22.9,web_chat,escalated,FALSE,,,,,10,4,6,397.2,0,return_request,return_request,0.603,flow_35,v2.0,w1.0,78,mobile,Edge,AE,0,38:10.9,43:14.9,304,FALSE,FALSE,1,0.407,39:43.9
conv_3dceab626061,user_1846,anon_778f563e4a,acct_655,15:49.1,13:50.1,whatsapp,timed_out,FALSE,,,,,5,2,3,193,0,return_request,return_request,0.761,flow_41,v1.0,w1.0,691,desktop,Chrome,BR,0,,,,FALSE,FALSE,2,0.163,22:15.1
conv_1c542f38e965,,anon_83cee3e958,acct_982,03:14.0,34:07.0,web_chat,completed,FALSE,,,,,7,1,6,232.3,0,billing_query,billing_query,0.851,flow_46,v2.1,w1.1,247,desktop,Chrome,ZA,0,,,,FALSE,FALSE,5,0.36,09:18.0
conv_c102b00e6a52,user_66,anon_ef8af7f6e8,,08:55.5,09:44.5,bot,abandoned,TRUE,30:56.5,10,flow_node_16,CLIENT_ERROR,4,5,-1,254.4,0,order_status,order_status,0.661,flow_48,v1.0,w1.0,1457,mobile,Chrome,SG,0,,,,FALSE,FALSE,5,0.243,16:42.5
conv_29933b81f73f,user_976,anon_c65944e74a,acct_462,13:37.4,32:34.4,whatsapp,completed,FALSE,,,,,7,3,4,50,1,product_info,product_info,0.771,flow_39,v1.1,w1.1,1604,tablet,Chrome,US,0,,,,TRUE,TRUE,,0.211,18:41.4
conv_d216cf992312,user_1266,anon_d32f5d2f76,acct_547,58:47.2,18:54.2,web_chat,handed_off,FALSE,,,,,9,4,5,188.8,0,billing_query,billing_query,0.815,flow_34,v2.0,w1.1,781,desktop,Chrome,IN,0,11:58.2,17:24.2,326,FALSE,FALSE,,0.508,07:59.2
conv_9dc2ed42330c,,anon_c7f09e8c4c,acct_1153,32:30.9,32:50.9,web_chat,abandoned,TRUE,00:00.9,6,flow_node_36,LONG_BOT_LATENCY,6,2,4,50,1,billing_query,billing_query,0.793,flow_1,v1.1,w2.0,532,desktop,Safari,SG,1,,,,TRUE,FALSE,,0.126,39:45.9
conv_a750877d3464,user_932,anon_5c14c04b91,acct_482,18:22.3,40:50.3,web_chat,completed,FALSE,,,,,10,2,8,50,0,billing_query,billing_query,0.704,flow_15,v1.1,w2.0,875,desktop,Safari,US,0,,,,FALSE,FALSE,,0.507,24:43.3
conv_fa048ca0b10e,user_2878,anon_75ac87b975,acct_170,06:03.5,02:17.5,web_chat,completed,FALSE,,,,,3,5,-2,563.4,1,complaint,complaint,0.924,flow_37,v2.0,w2.1,1236,desktop,Chrome,US,0,,,,FALSE,FALSE,2,0.265,13:44.5
conv_d81029e0b4b9,user_2769,anon_d523cd3f35,acct_708,40:18.0,00:50.0,whatsapp,completed,FALSE,,,,,6,2,4,128.9,0,password_reset,password_reset,0.842,flow_7,v1.0,w1.1,1170,desktop,Chrome,AU,0,,,,FALSE,FALSE,,0.183,47:51.0
conv_7523be8b7a1c,,anon_f3114e9013,,30:38.9,57:11.9,bot,completed,FALSE,,,,,5,1,4,285.1,0,order_status,order_status,0.695,flow_26,v2.0,w1.0,982,desktop,Chrome,AE,1,,,,TRUE,FALSE,3,0.088,36:06.9
conv_3aa2573d3fd5,user_1374,anon_e66c8f2d30,,56:31.6,09:28.6,web_chat,escalated,FALSE,,,,,6,4,2,301,0,greeting,greeting,0.567,flow_9,v1.1,w2.1,1050,desktop,Chrome,ZA,1,15:59.6,25:23.6,564,TRUE,FALSE,,0.123,04:27.6
conv_adb6506c56e2,user_775,anon_9ce8645955,acct_128,20:20.7,01:04.7,web_chat,abandoned,TRUE,47:53.7,1,flow_node_24,TIMEOUT,4,1,3,314.1,0,billing_query,billing_query,0.848,flow_29,v1.1,w1.1,1133,mobile,Firefox,SG,0,,,,TRUE,FALSE,1,0.517,28:43.7
conv_42ef0f7ed53d,user_2721,anon_07717135c9,,39:51.8,22:58.8,whatsapp,completed,FALSE,,,,,6,1,5,429.6,0,order_status,order_status,0.665,flow_32,v1.0,w2.0,712,desktop,Safari,ZA,0,,,,TRUE,TRUE,,0.284,47:16.8
conv_f3e4a704c94f,user_161,anon_d50e9bfa2b,,48:26.2,28:11.2,bot,abandoned,TRUE,11:49.2,8,flow_node_27,USER_LEFT,3,3,0,85.2,0,password_reset,password_reset,0.678,flow_9,v1.1,w2.0,1545,mobile,Chrome,GB,0,,,,TRUE,TRUE,5,0.283,56:40.2
conv_b2a458e5d003,,anon_49cf79a90c,,10:11.6,40:33.6,web_chat,escalated,FALSE,,,,,4,6,-2,325.9,1,complaint,complaint,0.539,flow_31,v3.0,w1.0,453,mobile,Chrome,GB,2,28:57.6,38:28.6,571,FALSE,FALSE,2,0.381,13:51.6
conv_446addf955f1,user_715,anon_0c210ef82a,acct_108,19:17.1,38:51.1,web_chat,completed,FALSE,,,,,3,3,0,317.2,0,order_status,order_status,0.796,flow_49,v1.1,w1.0,865,desktop,Chrome,GB,0,,,,FALSE,FALSE,1,0.456,27:57.1
conv_7c4cb8021571,,anon_1887797259,,06:46.5,13:51.5,whatsapp,completed,FALSE,,,,,13,2,11,342.1,1,product_info,product_info,0.695,flow_40,v1.1,w1.1,751,mobile,Chrome,ZA,0,,,,TRUE,FALSE,4,0.428,07:03.5
conv_504cc8a14b88,user_1263,anon_78f4046e2f,acct_1019,58:43.5,46:40.5,web_chat,timed_out,FALSE,,,,,7,4,3,236.8,1,product_info,product_info,0.773,flow_45,v1.1,w1.1,1057,mobile,Edge,BR,0,,,,FALSE,FALSE,2,0.406,59:24.5
conv_30dbcae15d1d,user_2185,anon_d2a40faac4,,25:13.5,28:55.5,web_chat,escalated,FALSE,,,,,8,3,5,314.5,1,return_request,return_request,0.592,flow_37,v2.0,w2.1,415,mobile,Chrome,US,0,40:10.5,45:25.5,315,TRUE,FALSE,5,0.244,33:07.5
conv_5db89588d84e,user_2607,anon_4e74953a72,acct_520,52:35.8,17:31.8,whatsapp,escalated,FALSE,,,,,8,4,4,370.7,1,order_status,order_status,0.495,flow_5,v1.0,w1.0,1222,mobile,Chrome,BR,0,21:50.8,31:25.8,575,FALSE,FALSE,2,0.526,58:01.8
conv_36bdf45dc662,user_1367,anon_d326883b67,,17:59.7,47:07.7,whatsapp,completed,FALSE,,,,,7,3,4,355.6,0,billing_query,billing_query,0.74,flow_21,v1.0,w2.0,309,desktop,Chrome,AE,0,,,,TRUE,TRUE,,0.301,18:34.7
conv_71967af4f26c,user_256,anon_879c6f3ee3,,40:04.5,,whatsapp,completed,FALSE,,,,,4,3,1,280.4,1,greeting,greeting,0.561,flow_39,v2.0,w2.0,415,mobile,Firefox,GB,0,,,,TRUE,TRUE,4,0.162,47:06.5
conv_8650d3f6366a,user_2767,anon_9576aa9719,,30:19.9,45:53.9,whatsapp,completed,FALSE,,,,,6,5,1,701.1,0,return_request,return_request,0.567,flow_48,v2.0,w1.0,1004,desktop,Firefox,AU,0,,,,TRUE,TRUE,3,0.266,39:17.9
conv_4334a4252e4e,user_235,anon_30ddea5746,acct_310,15:36.0,10:37.0,whatsapp,completed,FALSE,,,,,10,1,9,50,0,greeting,greeting,0.828,flow_23,v1.0,w1.1,490,desktop,Firefox,SG,1,,,,FALSE,FALSE,,0.404,17:53.0
conv_14f6664a3b73,user_2357,anon_873e7a2365,,28:23.8,11:00.8,web_chat,abandoned,TRUE,34:02.8,1,flow_node_16,TIMEOUT,6,1,5,171.8,0,password_reset,password_reset,0.642,flow_24,v1.0,w2.0,1100,desktop,Safari,SG,0,,,,TRUE,TRUE,,0.165,31:40.8
conv_730398e03644,user_2673,anon_f7dded8829,acct_262,24:34.0,04:32.0,web_chat,completed,FALSE,,,,,6,3,3,261.3,0,greeting,greeting,0.908,flow_17,v1.1,w1.1,700,desktop,Safari,AE,0,,,,FALSE,FALSE,3,0.289,28:49.0
conv_7b6e816d5f2a,,anon_b25874c174,acct_347,22:06.6,55:39.6,web_chat,abandoned,TRUE,27:09.6,10,flow_node_46,CLIENT_ERROR,10,4,6,132.5,2,order_status,order_status,0.505,flow_50,v2.0,w1.0,47,mobile,Chrome,GB,1,,,,FALSE,FALSE,4,0.607,30:13.6
conv_aa9a955948ce,user_1673,anon_1c162a7377,,22:33.1,30:06.1,web_chat,completed,FALSE,,,,,9,3,6,144.1,1,greeting,greeting,0.721,flow_9,v1.0,w1.0,1367,tablet,Chrome,US,0,,,,FALSE,FALSE,5,0.08,26:34.1
conv_35284d563f4e,user_162,anon_703dfdb4e2,,51:04.8,18:52.8,whatsapp,completed,FALSE,,,,,6,5,1,50,2,billing_query,billing_query,0.771,flow_38,v1.0,w1.1,171,mobile,Firefox,DE,0,,,,TRUE,TRUE,,0.138,54:54.8
conv_976899aa7050,user_113,anon_21f9bc07ff,acct_476,18:43.1,49:14.1,bot,handed_off,FALSE,,,,,6,2,4,78,0,product_info,product_info,0.49,flow_23,v2.1,w2.0,1117,desktop,Firefox,IN,1,19:59.1,28:59.1,540,FALSE,FALSE,,0.195,28:23.1
conv_165e52fecc8f,user_1621,anon_66a7217e60,acct_760,55:09.9,16:10.9,sms,completed,FALSE,,,,,7,3,4,144.8,0,greeting,greeting,0.809,flow_5,v1.0,w2.0,955,desktop,Firefox,DE,0,,,,FALSE,FALSE,,0.406,59:14.9
conv_f7984ea2cbda,user_460,anon_0aa23f3760,acct_904,32:53.9,47:35.9,whatsapp,completed,FALSE,,,,,7,1,6,206.3,0,product_info,product_info,0.738,flow_3,v1.0,w2.1,1301,desktop,Chrome,ZA,0,,,,TRUE,TRUE,5,0.193,37:39.9
conv_c6de83eb94d9,user_2020,anon_e740cf24b2,acct_123,17:12.0,44:15.0,web_chat,completed,FALSE,,,,,5,4,1,254.5,0,return_request,return_request,0.843,flow_37,v2.0,w2.0,717,desktop,Safari,ZA,0,,,,TRUE,TRUE,,0.428,25:11.0
conv_ea29bb21eba3,,anon_2a3640baff,,15:40.4,57:33.4,web_chat,completed,FALSE,,,,,11,3,8,50,0,complaint,complaint,0.873,flow_8,v1.0,w1.0,396,mobile,Chrome,BR,0,,,,FALSE,FALSE,2,0.562,20:30.4
conv_335bcbd1da92,user_1691,anon_353e0e764e,,17:21.6,51:11.6,bot,abandoned,TRUE,24:46.6,2,flow_node_72,LONG_QUEUE_WAIT,8,6,2,64.4,0,order_status,order_status,0.905,flow_9,v1.0,w2.0,218,mobile,Chrome,AE,0,,,,FALSE,FALSE,3,0.221,18:57.6
conv_72767cc0bebf,user_868,anon_02ed96943e,acct_252,01:28.5,28:31.5,whatsapp,completed,FALSE,,,,,7,1,6,254.2,0,greeting,greeting,0.791,flow_47,v2.1,w2.0,406,mobile,Chrome,SG,0,,,,FALSE,FALSE,1,0.636,04:28.5
conv_099363d91bec,user_159,anon_9a7fdabdf0,acct_255,25:30.9,36:33.9,whatsapp,abandoned,TRUE,36:43.9,1,flow_node_3,LONG_QUEUE_WAIT,7,3,4,306.4,0,return_request,return_request,0.584,flow_20,v1.0,w1.1,842,mobile,Chrome,AE,0,,,,TRUE,TRUE,4,0.319,32:55.9
conv_71f8978da9d6,,anon_8bf58fe459,acct_665,25:57.0,20:44.0,bot,escalated,FALSE,,,,,7,4,3,262.4,0,billing_query,billing_query,0.526,flow_24,v2.0,w1.0,389,desktop,Safari,GB,0,35:47.0,41:02.0,315,FALSE,FALSE,5,0.445,34:28.0
conv_e5ee9921c4c7,user_2937,anon_fbd44ab00d,acct_202,26:04.1,09:40.1,whatsapp,completed,FALSE,,,,,6,2,4,50,1,complaint,complaint,0.986,flow_12,v1.1,w1.0,935,desktop,Chrome,DE,1,,,,TRUE,TRUE,,0.526,35:40.1
conv_102f8cbbc9d9,user_611,anon_7e9a67238f,,49:33.1,51:43.1,bot,completed,FALSE,,,,,6,1,5,178.5,0,password_reset,password_reset,0.78,flow_26,v1.0,w1.0,1884,desktop,Edge,BR,0,,,,FALSE,FALSE,,0.068,58:06.1
conv_fabf0f04d6b4,user_1387,anon_90f3db88cf,acct_732,20:09.8,25:28.8,web_chat,abandoned,TRUE,22:43.8,3,flow_node_26,FALLBACK,8,1,7,251.9,0,order_status,order_status,0.704,flow_25,v1.0,w1.0,608,mobile,Edge,ZA,0,,,,FALSE,FALSE,3,0.461,27:04.8
conv_24801c9d94d9,,anon_8aa8e5bf6b,,29:07.6,49:12.6,whatsapp,completed,FALSE,,,,,7,4,3,284.9,0,order_status,order_status,0.858,flow_8,v1.1,w2.0,1580,desktop,Edge,ZA,1,,,,TRUE,FALSE,,0.057,34:53.6
conv_9cf8344842e5,user_2245,anon_ecf400eec3,,14:39.7,55:47.7,bot,abandoned,TRUE,17:24.7,9,flow_node_18,LONG_BOT_LATENCY,4,1,3,349.6,0,complaint,complaint,0.459,flow_23,v1.0,w2.0,1301,desktop,Other,US,0,,,,FALSE,FALSE,5,0.55,22:19.7
conv_b9dc0d8e6776,user_2251,anon_a1a935b3a8,acct_1126,32:34.7,28:11.7,web_chat,abandoned,TRUE,56:32.7,1,flow_node_98,LONG_BOT_LATENCY,2,1,1,182.1,0,password_reset,password_reset,0.888,flow_26,v1.1,w1.0,844,desktop,Edge,DE,0,,,,FALSE,FALSE,5,0.415,33:28.7
conv_1536831de04c,user_1992,anon_5b03a69548,acct_150,46:46.9,54:52.9,whatsapp,completed,FALSE,,,,,7,1,6,210.5,0,billing_query,billing_query,0.906,flow_22,v1.0,w2.0,1014,mobile,Chrome,AU,0,,,,TRUE,FALSE,1,0.236,54:24.9
conv_531f50c23367,user_1822,anon_db72e0a45f,acct_909,07:32.1,45:29.1,web_chat,escalated,FALSE,,,,,11,2,9,203,2,greeting,greeting,0.865,flow_21,v2.1,w1.1,1102,desktop,Chrome,DE,0,20:47.1,30:41.1,594,FALSE,FALSE,2,0.159,11:44.1
conv_0794c20dfe2e,user_2985,anon_a536cefc88,acct_178,11:11.0,39:08.0,sms,timed_out,FALSE,,,,,3,3,0,309.4,0,greeting,greeting,0.728,flow_28,v2.1,w2.0,938,desktop,Chrome,US,0,,,,FALSE,FALSE,3,0.211,20:29.0
conv_a2360b28ad1d,user_513,anon_2e32b2f512,acct_517,13:58.1,09:43.1,web_chat,escalated,FALSE,,,,,6,3,3,287.2,0,product_info,product_info,0.375,flow_40,v1.1,w1.1,673,desktop,Firefox,SG,0,26:32.1,,,FALSE,FALSE,2,0.04,20:15.1
conv_3058b4626822,user_67,anon_65efd3596c,,57:05.6,13:47.6,whatsapp,completed,FALSE,,,,,7,6,1,102.9,0,return_request,return_request,0.39,flow_19,v2.0,w1.1,449,desktop,Edge,ZA,0,,,,FALSE,FALSE,5,0.194,01:33.6
conv_5975e8cc9460,user_2091,anon_2b77be15e9,acct_669,14:42.5,53:37.5,web_chat,abandoned,TRUE,38:25.5,7,flow_node_67,USER_LEFT,1,9,-8,226.1,1,password_reset,password_reset,0.785,flow_33,v1.0,w1.1,1026,desktop,Firefox,US,0,,,,TRUE,TRUE,4,0.745,21:35.5
conv_e8b8c37fa0f4,user_837,anon_ff18bb970d,,24:03.5,36:11.5,whatsapp,timed_out,FALSE,,,,,7,1,6,514.8,0,password_reset,password_reset,0.502,flow_41,v1.1,w1.0,461,desktop,Firefox,US,0,,,,FALSE,FALSE,,0.551,24:07.5
conv_d83fe25672be,user_2479,anon_f31b69b83b,acct_622,28:36.3,40:01.3,web_chat,completed,FALSE,,,,,5,4,1,374.9,0,password_reset,password_reset,0.705,flow_12,v1.0,w1.0,774,mobile,Chrome,AE,0,,,,FALSE,FALSE,4,0.161,34:45.3
conv_a5d15aaece86,user_817,anon_8b80b6b765,,24:11.1,19:26.1,web_chat,escalated,FALSE,,,,,9,2,7,50,0,product_info,product_info,0.981,flow_9,v1.1,w1.0,846,desktop,Chrome,AE,0,49:49.1,,,FALSE,FALSE,,0.482,26:51.1
conv_73fb7ca6cbd6,user_2362,anon_1cb50cffe5,,42:24.1,53:57.1,web_chat,completed,FALSE,,,,,6,3,3,366.6,0,complaint,complaint,0.772,flow_33,v1.0,w1.1,539,desktop,Chrome,CA,1,,,,TRUE,TRUE,5,0.284,43:48.1
conv_fa52ae07e81d,,anon_7a349aa4d8,,24:58.6,41:50.6,bot,completed,FALSE,,,,,10,1,9,188,0,billing_query,billing_query,0.791,flow_38,v1.1,w2.1,659,desktop,Chrome,ZA,0,,,,FALSE,FALSE,3,0.337,32:49.6
conv_40c8ada61917,user_1523,anon_4b3888b6da,,01:01.5,14:04.5,web_chat,abandoned,TRUE,05:24.5,1,flow_node_39,LONG_QUEUE_WAIT,5,1,4,649.7,1,password_reset,password_reset,0.522,flow_19,v1.0,w1.0,341,desktop,Chrome,IN,0,,,,TRUE,FALSE,,0.187,04:37.5
conv_ccb6a7b603fe,user_2928,anon_eb0ba1342a,acct_171,17:44.9,20:13.9,web_chat,abandoned,TRUE,35:51.9,2,flow_node_89,TIMEOUT,4,3,1,466.7,1,billing_query,billing_query,0.585,flow_16,v1.0,w1.0,597,desktop,Chrome,IN,0,,,,FALSE,FALSE,,0.137,20:03.9
conv_4e43e40a8272,user_2785,anon_42a3063b9b,,24:08.5,15:00.5,bot,abandoned,TRUE,25:19.5,10,flow_node_31,CLIENT_ERROR,3,3,0,317.9,1,product_info,product_info,0.718,flow_8,v2.1,w1.0,1213,desktop,Chrome,BR,0,,,,TRUE,FALSE,3,0.164,25:17.5
conv_1cc90e9850c6,user_120,anon_788f099b79,,29:21.6,50:28.6,whatsapp,timed_out,FALSE,,,,,5,1,4,386.5,0,password_reset,password_reset,0.668,flow_35,v2.0,w1.1,189,desktop,Firefox,US,1,,,,TRUE,FALSE,,0.296,33:36.6
conv_d3b9ed44d067,user_1664,anon_c4c86a388d,acct_1161,42:20.9,04:53.9,bot,completed,FALSE,,,,,4,3,1,614.8,0,password_reset,password_reset,0.835,flow_50,v2.0,w1.0,484,desktop,Chrome,IN,0,,,,TRUE,FALSE,1,0.462,46:04.9
conv_3fa8b5381a58,user_1870,anon_fd107c8c7e,,13:25.9,42:08.9,web_chat,completed,FALSE,,,,,4,5,-1,304.9,1,return_request,return_request,0.829,flow_43,v3.0,w1.1,714,tablet,Safari,US,0,,,,FALSE,FALSE,,0.291,13:29.9
conv_a391a1bf2a23,user_1469,anon_9ee717032f,,08:08.0,57:44.0,whatsapp,timed_out,FALSE,,,,,6,1,5,50,0,product_info,product_info,0.794,flow_27,v2.1,w1.1,758,mobile,Chrome,GB,1,,,,FALSE,FALSE,2,0.506,13:49.0
conv_3ed27a107b3f,,anon_511d0127ab,,20:28.4,04:52.4,web_chat,completed,FALSE,,,,,5,3,2,315.2,0,order_status,order_status,0.871,flow_20,v2.0,w1.0,275,mobile,Chrome,IN,0,,,,FALSE,FALSE,4,0.062,29:15.4
conv_025a6ac06322,user_1846,anon_45a6f51bde,,24:17.0,55:11.0,web_chat,abandoned,TRUE,26:16.0,6,flow_node_39,LONG_QUEUE_WAIT,7,1,6,307.4,0,billing_query,billing_query,0.52,flow_20,v1.0,w1.1,452,tablet,Safari,IN,0,,,,FALSE,FALSE,5,0.021,31:47.0
conv_637aecc0634e,user_1592,anon_e44aa1ecdc,acct_728,30:57.1,18:49.1,whatsapp,completed,FALSE,,,,,5,8,-3,320.9,0,password_reset,password_reset,0.675,flow_50,v1.0,w1.1,922,desktop,Chrome,ZA,0,,,,TRUE,FALSE,,0.152,40:31.1
conv_e73d36e669b9,user_723,anon_b621949d37,,03:59.8,54:08.8,whatsapp,completed,FALSE,,,,,7,1,6,102.8,0,billing_query,billing_query,0.587,flow_49,v1.0,w2.0,487,desktop,Firefox,AU,0,,,,FALSE,FALSE,,0.719,13:57.8
conv_0c0af67110df,user_2777,anon_d2f7fbe68a,,51:18.4,54:35.4,bot,completed,FALSE,,,,,6,1,5,375.6,0,billing_query,billing_query,0.542,flow_41,v1.0,w1.0,1327,tablet,Chrome,CA,0,,,,FALSE,FALSE,2,0.164,54:10.4
conv_5fbf48fb4ec8,user_31,anon_4421ec0b1a,acct_343,42:48.4,03:55.4,web_chat,abandoned,TRUE,00:59.4,5,flow_node_91,FALLBACK,3,3,0,360.8,2,complaint,complaint,0.717,flow_18,v1.0,w1.1,974,mobile,Chrome,US,0,,,,TRUE,FALSE,4,0.333,51:29.4
conv_864ffdbfa474,user_2663,anon_2e128e4987,acct_611,58:52.0,11:30.0,web_chat,escalated,FALSE,,,,,7,1,6,50,0,return_request,return_request,0.751,flow_5,v1.0,w1.0,36,desktop,Edge,ZA,0,24:00.0,,,FALSE,FALSE,5,0.165,07:50.0
conv_91ab53e6baf6,,anon_d6c53515ce,,45:49.0,43:01.0,web_chat,abandoned,TRUE,01:12.0,4,flow_node_67,CLIENT_ERROR,10,4,6,132.4,2,complaint,complaint,0.849,flow_16,v1.1,w1.0,864,mobile,Firefox,AU,0,,,,TRUE,FALSE,1,0.174,46:05.0
conv_247352476046,user_797,anon_c418bfed38,,45:48.3,48:46.3,sms,abandoned,TRUE,47:24.3,8,flow_node_97,TIMEOUT,7,3,4,262.8,2,order_status,order_status,0.695,flow_15,v1.0,w2.0,481,mobile,Chrome,BR,0,,,,FALSE,FALSE,,0.159,48:37.3
conv_9b1629987f17,user_37,anon_6e681f31af,,51:52.4,35:02.4,web_chat,completed,FALSE,,,,,7,1,6,241,0,product_info,product_info,0.894,flow_7,v1.0,w1.1,1331,mobile,Firefox,DE,1,,,,FALSE,FALSE,5,0.104,54:33.4
conv_aef456120fb7,,anon_bd7b6b42f3,,33:35.4,13:01.4,web_chat,completed,FALSE,,,,,8,1,7,50,0,product_info,product_info,0.91,flow_25,v2.1,w2.0,347,desktop,Chrome,US,0,,,,FALSE,FALSE,2,0.36,39:30.4
conv_5c5846fa0331,,anon_4bb50313fc,acct_1173,09:44.9,28:21.9,web_chat,completed,FALSE,,,,,6,3,3,269.8,0,order_status,order_status,0.415,flow_37,v3.0,w1.0,885,mobile,Chrome,GB,0,,,,FALSE,FALSE,,0.254,15:26.9
conv_678f76132981,user_2592,anon_0a0ce88694,,02:44.2,59:17.2,whatsapp,completed,FALSE,,,,,7,5,2,219.6,0,password_reset,password_reset,0.549,flow_5,v2.0,w1.1,279,mobile,Chrome,IN,0,,,,TRUE,TRUE,1,0.234,11:16.2
conv_e336a6d4f326,,anon_fa2ab6c593,,31:17.7,28:18.7,web_chat,completed,FALSE,,,,,7,1,6,96.3,0,password_reset,password_reset,0.804,flow_5,v2.0,w2.0,1264,mobile,Safari,ZA,0,,,,FALSE,FALSE,,0.496,38:05.7
conv_3aeeaa491f34,,anon_3b8397a9f6,,20:01.5,09:39.5,bot,completed,FALSE,,,,,6,7,-1,176.7,2,return_request,return_request,0.614,flow_44,v2.0,w1.1,644,mobile,Chrome,DE,0,,,,FALSE,FALSE,3,0.659,23:45.5
conv_e2368a15196c,user_9,anon_27825741e9,acct_26,36:13.5,14:09.5,web_chat,completed,FALSE,,,,,8,1,7,66.4,1,complaint,complaint,0.626,flow_40,v2.1,w2.0,1086,desktop,Chrome,BR,0,,,,FALSE,FALSE,5,0.682,37:10.5
conv_885ce7d7621b,,anon_c4d7a28178,acct_912,46:33.6,20:57.6,bot,abandoned,TRUE,14:46.6,8,flow_node_77,LONG_QUEUE_WAIT,7,5,2,275.4,0,product_info,product_info,0.805,flow_37,v1.1,w1.0,728,desktop,Firefox,US,0,,,,FALSE,FALSE,1,0.032,55:18.6
conv_a6062cbabea5,user_2310,anon_7754541420,acct_887,23:41.7,48:18.7,web_chat,completed,FALSE,,,,,5,3,2,50,0,greeting,greeting,0.773,flow_35,v2.0,w2.0,1050,mobile,Chrome,AE,0,,,,FALSE,FALSE,,0.393,32:37.7
conv_b6d5e80033b9,user_1400,anon_f7b23f24e3,,56:54.7,14:40.7,whatsapp,completed,FALSE,,,,,7,1,6,264.7,0,order_status,order_status,0.638,flow_44,v1.1,w1.1,909,desktop,Chrome,IN,0,,,,FALSE,FALSE,,0.161,06:05.7
conv_bb0e40875097,user_2558,anon_80351f2896,acct_1069,29:37.7,15:38.7,bot,abandoned,TRUE,44:57.7,4,flow_node_76,USER_LEFT,5,3,2,338.4,0,order_status,order_status,0.902,flow_32,v1.0,w2.0,730,desktop,Safari,AE,0,,,,FALSE,FALSE,5,0.39,33:18.7
conv_3d9c68bf3632,,anon_9f7560f194,acct_792,28:25.6,36:49.6,web_chat,completed,FALSE,,,,,9,2,7,50,0,order_status,order_status,0.76,flow_3,v2.0,w1.1,376,desktop,Chrome,AE,0,,,,FALSE,FALSE,,0.182,36:56.6
conv_fbdae5a69c98,user_1923,anon_853750bc10,acct_367,20:31.2,41:51.2,sms,timed_out,FALSE,,,,,4,2,2,62.8,0,password_reset,password_reset,0.675,flow_36,v1.0,w2.0,768,mobile,Safari,GB,0,,,,TRUE,FALSE,,0.624,21:04.2
conv_db8f6d4ee821,user_1112,anon_ea7db19686,acct_369,41:44.0,04:48.0,web_chat,completed,FALSE,,,,,8,7,1,423.4,1,complaint,complaint,0.795,flow_18,v1.0,w2.0,515,desktop,Chrome,IN,0,,,,FALSE,FALSE,2,0.121,49:14.0
conv_a68372a27937,,anon_9aa3074eef,acct_729,51:37.2,33:15.2,bot,timed_out,FALSE,,,,,7,4,3,328.7,1,order_status,order_status,0.709,flow_43,v2.1,w1.0,414,desktop,Safari,IN,0,,,,TRUE,FALSE,3,0.354,01:34.2
conv_27ef3934aebc,user_417,anon_184371dffd,acct_581,12:53.8,01:12.8,whatsapp,completed,FALSE,,,,,9,2,7,566.9,0,return_request,return_request,0.713,flow_17,v1.1,w1.0,655,desktop,Firefox,ZA,0,,,,FALSE,FALSE,1,0.222,14:04.8
conv_325a67310239,user_1867,anon_26c474816a,,37:50.7,09:22.7,web_chat,escalated,FALSE,,,,,10,4,6,275.5,1,return_request,return_request,0.51,flow_17,v1.0,w1.1,1015,desktop,Firefox,AU,0,53:50.7,55:02.7,72,TRUE,TRUE,,0.733,38:01.7
conv_0c1be3702456,user_533,anon_c2def49904,acct_562,55:39.3,00:04.3,web_chat,completed,FALSE,,,,,9,2,7,281.1,0,order_status,order_status,0.857,flow_2,v2.0,w1.1,1089,mobile,Chrome,GB,0,,,,FALSE,FALSE,1,0.293,02:47.3
conv_d8342eccdea0,,anon_bf1b2ff0f3,,32:00.6,06:52.6,web_chat,abandoned,TRUE,59:46.6,9,flow_node_96,LONG_BOT_LATENCY,5,1,4,378.5,1,billing_query,billing_query,0.525,flow_37,v2.1,w1.0,349,desktop,Chrome,GB,0,,,,TRUE,TRUE,,0.463,34:11.6
conv_16dcaa4caf33,user_1003,anon_c918d1d700,,14:06.2,37:34.2,web_chat,completed,FALSE,,,,,8,1,7,61.3,0,complaint,complaint,0.719,flow_15,v1.0,w1.1,1268,desktop,Chrome,DE,0,,,,FALSE,FALSE,2,0.431,17:19.2
conv_5d716f944fb3,,anon_dd745c8c3b,acct_887,58:07.7,43:12.7,web_chat,abandoned,TRUE,03:19.7,5,flow_node_92,LONG_BOT_LATENCY,7,4,3,211.9,1,complaint,complaint,0.878,flow_35,v2.1,w2.0,414,desktop,Chrome,CA,1,,,,FALSE,FALSE,2,0.444,59:33.7
conv_c4537ce018df,,anon_1dc961fc1b,acct_263,39:43.0,49:23.0,web_chat,completed,FALSE,,,,,8,1,7,415.6,0,billing_query,billing_query,0.412,flow_42,v1.0,w2.0,949,desktop,Chrome,US,1,,,,FALSE,FALSE,,0.132,45:38.0
